,ISBN,User-ID,Book-Rating
1151,0060256672,93364,10
1152,0060256672,95226,10
1153,0060256672,98741,10
1154,0060256672,99955,10
1155,0060256672,104636,10
1156,0060256672,170634,10
1157,0060256672,171968,10
1158,0060256672,190479,10
1159,0060256672,208671,7
1160,0060256672,210627,10
1161,0060256672,213312,10
1162,0060256672,215986,8
1163,0060256672,228021,10
1164,0060256672,249894,10
1165,0060256737,2033,10
1166,0060256737,6251,10
1167,0060256737,11676,7
1168,0060256737,43842,10
1169,0060256737,50859,10
1170,0060256737,69078,8
1171,0060256737,78834,10
1172,0060256737,98741,10
1173,0060256737,104429,10
1174,0060256737,167844,10
1175,0060256737,171968,10
1176,0060256737,195469,8
1177,0060256737,197659,8
1178,0060256737,208671,7
1179,0060256737,211919,10
1180,0060256737,238639,8
1181,0060256737,267830,8
1182,0060256737,274618,10
1183,0060263857,31826,10
1184,0060263857,41841,8
1185,0060263857,105517,8
1186,0060263857,113663,10
1187,0060263857,129716,10
1188,0060263857,156150,9
1189,0060263857,202706,10
1190,0060263857,249958,10
1191,0060294671,165308,7
1192,0060294671,177233,8
1193,0060294671,182202,10
1194,0060294671,203506,10
1195,0060294671,248477,9
1196,0060294671,258185,9
1197,0060294698,3363,10
1198,0060294698,77499,9
1199,0060294698,88283,7
1200,0060294698,127233,7
1201,0060294698,163600,5
1202,0060294698,182202,9
1203,0060294698,258185,9
1204,0060391448,3814,5
1205,0060391448,21576,6
1206,0060391448,37310,6
1207,0060391448,40466,10
1208,0060391448,67663,7
1209,0060391448,136561,9
1210,0060391448,138189,10
1211,0060391448,142524,9
1212,0060391448,155913,8
1213,0060391448,196775,9
1214,0060391448,217811,8
1215,0060391448,234672,9
1216,0060391448,268622,10
1217,0060391448,273086,10
1218,0060391502,5385,5
1219,0060391502,11676,5
1220,0060391502,52532,6
1221,0060391502,92547,5
1222,0060391502,108763,10
1223,0060391502,127866,4
1224,0060391502,156300,10
1225,0060391502,244189,6
1226,0060391626,8253,9
1227,0060391626,11676,10
1228,0060391626,11687,10
1229,0060391626,13973,8
1230,0060391626,20388,8
1231,0060391626,22252,7
1232,0060391626,27956,10
1233,0060391626,31393,9
1234,0060391626,35631,4
1235,0060391626,40052,9
1236,0060391626,43910,10
1237,0060391626,46398,10
1238,0060391626,46541,9
1239,0060391626,48046,10
1240,0060391626,49313,10
1241,0060391626,63938,10
1242,0060391626,69389,8
1243,0060391626,78015,10
1244,0060391626,88693,6
1245,0060391626,90616,5
1246,0060391626,94529,10
1247,0060391626,101876,10
1248,0060391626,108005,7
1249,0060391626,110746,7
1250,0060391626,117925,9
1251,0060391626,124874,9
1252,0060391626,124915,7
1253,0060391626,125031,8
1254,0060391626,126604,6
1255,0060391626,141491,10
1256,0060391626,172742,10
1257,0060391626,178522,10
1258,0060391626,192185,10
1259,0060391626,195904,9
1260,0060391626,199416,10
1261,0060391626,206563,7
1262,0060391626,210317,5
1263,0060391626,211770,10
1264,0060391626,224303,8
1265,0060391626,224927,5
1266,0060391626,226965,6
1267,0060391626,230712,8
1268,0060391626,235282,10
1269,0060391626,236269,10
1270,0060391626,240677,10
1271,0060391626,264543,8
1272,0060391626,268691,3
1273,0060391626,277195,10
1274,0060391677,11676,3
1275,0060391677,38273,5
1276,0060391677,76483,9
1277,0060391677,101606,8
1278,0060391677,160574,4
1279,0060391677,169699,5
1280,0060391677,202174,4
1281,0060391677,259264,6
1282,0060392452,2179,9
1283,0060392452,4157,8
1284,0060392452,4334,6
1285,0060392452,4795,8
1286,0060392452,6251,10
1287,0060392452,16634,8
1288,0060392452,17003,10
1289,0060392452,19145,8
1290,0060392452,20032,2
1291,0060392452,23571,10
1292,0060392452,24186,9
1293,0060392452,25131,9
1294,0060392452,26883,7
1295,0060392452,29570,8
1296,0060392452,31919,7
1297,0060392452,34588,9
1298,0060392452,35704,10
1299,0060392452,36907,10
1300,0060392452,41395,10
1301,0060392452,51883,8
1302,0060392452,56856,8
1303,0060392452,59559,5
1304,0060392452,60244,8
1305,0060392452,60337,8
1306,0060392452,62966,10
1307,0060392452,63956,8
1308,0060392452,68984,6
1309,0060392452,71102,7
1310,0060392452,75591,10
1311,0060392452,76530,10
1312,0060392452,79441,9
1313,0060392452,80203,8
1314,0060392452,81977,6
1315,0060392452,85757,7
1316,0060392452,85872,7
1317,0060392452,87555,10
1318,0060392452,88283,10
1319,0060392452,91203,6
1320,0060392452,93034,9
1321,0060392452,94347,6
1322,0060392452,95173,9
1323,0060392452,95359,10
1324,0060392452,95907,7
1325,0060392452,97874,10
1326,0060392452,100009,8
1327,0060392452,100459,9
1328,0060392452,106007,10
1329,0060392452,110912,10
1330,0060392452,112765,8
1331,0060392452,114813,8
1332,0060392452,114868,8
1333,0060392452,118228,10
1334,0060392452,118881,10
1335,0060392452,119725,8
1336,0060392452,120765,9
1337,0060392452,122440,8
1338,0060392452,124732,4
1339,0060392452,126604,8
1340,0060392452,134529,7
1341,0060392452,137434,10
1342,0060392452,142524,8
1343,0060392452,143497,8
1344,0060392452,144255,8
1345,0060392452,144315,2
1346,0060392452,145641,8
1347,0060392452,154070,8
1348,0060392452,157273,9
1349,0060392452,157811,1
1350,0060392452,164323,8
1351,0060392452,173679,8
1352,0060392452,178199,7
1353,0060392452,178668,9
1354,0060392452,180042,9
1355,0060392452,182334,10
1356,0060392452,183995,10
1357,0060392452,184684,7
1358,0060392452,187762,5
1359,0060392452,189855,9
1360,0060392452,195079,8
1361,0060392452,201017,7
1362,0060392452,212109,10
1363,0060392452,218568,6
1364,0060392452,222296,7
1365,0060392452,225763,5
1366,0060392452,228206,10
1367,0060392452,232030,9
1368,0060392452,234623,10
1369,0060392452,234828,10
1370,0060392452,239801,1
1371,0060392452,240370,8
1372,0060392452,245410,8
1373,0060392452,247829,9
1374,0060392452,259057,8
1375,0060392452,265751,8
1376,0060392452,271538,6
1377,0060392452,272202,9
1378,0060392452,274004,9
1379,0060392827,45391,6
1380,0060392827,50749,7
1381,0060392827,70878,5
1382,0060392827,119505,7
1383,0060392827,135776,9
1384,0060392827,161880,8
1385,0060392827,174625,10
1386,0060392827,225763,5
1387,0060392827,261829,6
1388,006039384X,8681,9
1389,006039384X,10560,9
1390,006039384X,89507,8
1391,006039384X,121170,6
1392,006039384X,155913,6
1393,006039384X,163776,10
1394,006039384X,195694,4
1395,006039384X,234828,4
1396,006039384X,246333,8
1397,0060502258,6575,8
1398,0060502258,6789,7
1399,0060502258,8066,9
1400,0060502258,11676,8
1401,0060502258,13850,10
1402,0060502258,16504,7
1403,0060502258,20180,8
1404,0060502258,20561,10
1405,0060502258,21229,7
1406,0060502258,21576,8
1407,0060502258,22074,9
1408,0060502258,29259,7
1409,0060502258,30711,8
1410,0060502258,30735,8
1411,0060502258,31816,7
1412,0060502258,33818,8
1413,0060502258,34300,4
1414,0060502258,35859,7
1415,0060502258,36609,9
1416,0060502258,37790,10
1417,0060502258,41455,9
1418,0060502258,41841,7
1419,0060502258,51450,7
1420,0060502258,55202,8
1421,0060502258,55492,5
1422,0060502258,56623,8
1423,0060502258,57398,9
1424,0060502258,60244,8
1425,0060502258,64436,9
1426,0060502258,64783,2
1427,0060502258,69790,5
1428,0060502258,76818,5
1429,0060502258,79736,9
1430,0060502258,86202,6
1431,0060502258,86276,5
1432,0060502258,86720,6
1433,0060502258,87155,10
1434,0060502258,92804,7
1435,0060502258,94853,9
1436,0060502258,96054,9
1437,0060502258,96320,7
1438,0060502258,96679,5
1439,0060502258,98904,10
1440,0060502258,100009,6
1441,0060502258,102945,4
1442,0060502258,104429,10
1443,0060502258,107850,7
1444,0060502258,108485,8
1445,0060502258,110934,9
1446,0060502258,110973,10
1447,0060502258,112881,9
1448,0060502258,115473,8
1449,0060502258,116521,9
1450,0060502258,119505,7
1451,0060502258,119594,8
1452,0060502258,120090,9
1453,0060502258,123056,8
1454,0060502258,133905,7
1455,0060502258,135045,9
1456,0060502258,135753,10
1457,0060502258,136014,8
1458,0060502258,136255,6
1459,0060502258,136313,10
1460,0060502258,137589,8
1461,0060502258,139828,9
1462,0060502258,140223,7
1463,0060502258,140662,4
1464,0060502258,141710,10
1465,0060502258,149069,5
1466,0060502258,149661,7
1467,0060502258,153662,10
1468,0060502258,154070,8
1469,0060502258,160819,10
1470,0060502258,167614,5
1471,0060502258,172742,9
1472,0060502258,174914,8
1473,0060502258,177090,10
1474,0060502258,177091,6
1475,0060502258,178667,3
1476,0060502258,180651,2
1477,0060502258,184629,8
1478,0060502258,187410,4
1479,0060502258,192479,9
1480,0060502258,193428,10
1481,0060502258,196077,7
1482,0060502258,204452,8
1483,0060502258,211041,9
1484,0060502258,211344,8
1485,0060502258,220240,6
1486,0060502258,220278,9
1487,0060502258,221948,9
1488,0060502258,225002,5
1489,0060502258,227025,6
1490,0060502258,227275,7
1491,0060502258,228764,8
1492,0060502258,231263,7
1493,0060502258,233427,8
1494,0060502258,235506,8
1495,0060502258,238347,7
1496,0060502258,238779,6
1497,0060502258,242361,9
1498,0060502258,244627,10
1499,0060502258,259035,8
1500,0060502258,262118,10
1501,0060502258,263460,10
1502,0060502258,269890,8
1503,0060502258,271705,8
1504,0060504080,2891,9
1505,0060504080,11676,9
1506,0060504080,75096,9
1507,0060504080,98787,10
1508,0060504080,127113,5
1509,0060504080,131402,5
1510,0060504080,182969,10
1511,0060504080,232959,8
1512,0060505885,12123,7
1513,0060505885,40914,9
1514,0060505885,73196,7
1515,0060505885,88793,8
1516,0060505885,113364,5
1517,0060505885,124983,8
1518,0060505885,132290,7
1519,0060505885,138010,6
1520,0060505885,141493,7
1521,0060505885,150968,9
1522,0060505885,162639,5
1523,0060505885,169403,9
1524,0060505885,216877,7
1525,0060505885,217282,5
1526,0060505885,223438,8
1527,0060505885,235282,8
1528,0060505885,244517,7
1529,0060505885,249096,9
1530,0060505885,250962,8
1531,0060507403,60244,9
1532,0060507403,65032,5
1533,0060507403,126149,6
1534,0060507403,129444,7
1535,0060507403,143792,7
1536,0060507403,152136,10
1537,0060507403,204909,5
1538,0060507403,217056,8
1539,0060507845,40914,9
1540,0060507845,45184,10
1541,0060507845,70628,6
1542,0060507845,88793,9
1543,0060507845,91647,6
1544,0060507845,98391,8
1545,0060507845,103277,5
1546,0060507845,127233,9
1547,0060507845,148142,8
1548,0060507845,167746,7
1549,0060508302,23871,10
1550,0060508302,26516,9
1551,0060508302,34988,10
1552,0060508302,43639,9
1553,0060508302,45383,10
1554,0060508302,82841,10
1555,0060508302,135149,8
1556,0060508302,146386,10
1557,0060508302,207450,9
1558,0060508302,216012,8
1559,006050918X,10199,7
1560,006050918X,37235,7
1561,006050918X,52350,5
1562,006050918X,77772,9
1563,006050918X,80538,6
1564,006050918X,152946,7
1565,006050918X,170154,7
1566,006050918X,244277,5
1567,0060511508,98391,8
1568,0060511508,123883,5
1569,0060511508,143427,5
1570,0060511508,176667,10
1571,0060511508,224904,3
1572,0060511508,227397,10
1573,0060511508,233903,9
1574,0060511508,258185,9
1575,0060511508,269738,7
1576,0060512806,11676,9
1577,0060512806,18439,10
1578,0060512806,38281,8
1579,0060512806,56246,1
1580,0060512806,69721,9
1581,0060512806,85033,10
1582,0060512806,95509,8
1583,0060512806,110373,9
1584,0060512806,118628,10
1585,0060512806,130482,7
1586,0060512806,223454,10
1587,0060512806,223872,9
1588,0060512806,224308,8
1589,0060512822,1424,7
1590,0060512822,11676,10
1591,0060512822,15459,10
1592,0060512822,16996,9
1593,0060512822,34600,6
1594,0060512822,55562,8
1595,0060512822,60255,10
1596,0060512822,98930,10
1597,0060512822,103336,10
1598,0060512822,109135,8
1599,0060512822,124915,6
1600,0060512822,161882,10
1601,0060512822,162671,10
1602,0060512822,167812,10
1603,0060512822,172215,9
1604,0060512822,208829,8
1605,0060512822,208960,6
1606,0060512822,225087,5
1607,0060512822,240567,9
1608,0060512822,241597,9
1609,0060512822,244685,10
1610,0060512822,254777,9
1611,0060512822,261015,10
1612,0060512822,271176,9
1613,0060512822,275970,7
1614,0060513640,23659,6
1615,0060513640,81492,9
1616,0060513640,94385,6
1617,0060513640,98391,10
1618,0060513640,115002,6
1619,0060513640,118489,5
1620,0060513640,130570,7
1621,0060513640,135458,5
1622,0060513640,153662,9
1623,0060513640,176667,5
1624,0060513640,207349,9
1625,0060513640,216466,8
1626,0060513640,225996,10
1627,0060513640,246959,10
1628,0060513640,258185,6
1629,0060513640,261998,7
1630,0060513640,265889,8
1631,0060514930,45230,7
1632,0060514930,53220,9
1633,0060514930,73003,10
1634,0060514930,98391,9
1635,0060514930,114368,5
1636,0060514930,126298,8
1637,0060514930,156214,10
1638,0060514930,193898,6
1639,0060514930,216466,10
1640,0060514930,235105,9
1641,0060514930,247055,8
1642,0060514930,262894,6
1643,0060514949,24995,8
1644,0060514949,36693,3
1645,0060514949,67840,10
1646,0060514949,124310,7
1647,0060514949,200402,6
1648,0060514949,210587,5
1649,0060514949,266164,7
1650,0060517611,63595,5
1651,0060517611,98391,10
1652,0060517611,104278,10
1653,0060517611,115002,5
1654,0060517611,139141,5
1655,0060517611,183537,8
1656,0060517611,193798,4
1657,0060517611,249210,9
1658,0060517611,265889,9
1659,0060517794,4017,10
1660,0060517794,8961,8
1661,0060517794,26883,7
1662,0060517794,34987,8
1663,0060517794,37227,10
1664,0060517794,52584,8
1665,0060517794,86548,10
1666,0060517794,88123,9
1667,0060517794,96357,5
1668,0060517794,110382,8
1669,0060517794,135149,7
1670,0060517794,147528,9
1671,0060517794,163467,7
1672,0060517794,164323,6
1673,0060517794,164956,5
1674,0060517794,201697,9
1675,0060517794,202277,8
1676,0060517794,231838,8
1677,0060517794,246634,8
1678,0060517794,249746,7
1679,0060517794,271016,8
1680,0060517794,278843,7
1681,0060519134,11676,7
1682,0060519134,25409,6
1683,0060519134,28591,7
1684,0060519134,80516,7
1685,0060519134,131597,7
1686,0060519134,140000,5
1687,0060519134,193428,9
1688,0060519134,207616,7
1689,0060519134,210587,6
1690,0060519134,221948,10
1691,0060519134,226462,8
1692,0060519134,264311,7
1693,0060529709,776,7
1694,0060529709,30511,8
1695,0060529709,31008,5
1696,0060529709,77868,9
1697,0060529709,125031,5
1698,0060529709,145003,2
1699,0060529709,151991,7
1700,0060529709,213126,8
1701,0060529709,245352,9
1702,0060529709,251149,9
1703,0060529709,270801,9
1704,0060531231,8936,7
1705,0060531231,9908,8
1706,0060531231,98391,8
1707,0060531231,115002,9
1708,0060531231,229011,10
1709,0060531231,252292,7
1710,0060531231,265889,9
1711,0060531231,269321,9
1712,0060532149,7125,10
1713,0060532149,11676,7
1714,0060532149,25409,7
1715,0060532149,29915,7
1716,0060532149,45184,10
1717,0060532149,54740,9
1718,0060532149,65584,8
1719,0060532149,135873,8
1720,0060532149,158295,5
1721,0060532149,235282,6
1722,006053429X,34539,8
1723,006053429X,58964,7
1724,006053429X,86051,8
1725,006053429X,97694,9
1726,006053429X,127481,10
1727,006053429X,154992,8
1728,006053429X,168642,7
1729,006053429X,182334,10
1730,006053429X,225087,7
1731,006053429X,235935,9
1732,006053429X,239584,9
1733,0060539860,15144,8
1734,0060539860,48025,10
1735,0060539860,92156,3
1736,0060539860,142256,9
1737,0060539860,145641,6
1738,0060539860,148662,8
1739,0060539860,150968,7
1740,0060540753,11676,7
1741,0060540753,16795,8
1742,0060540753,37712,10
1743,0060540753,95359,8
1744,0060540753,103277,8
1745,0060540753,111637,4
1746,0060540753,131779,9
1747,0060540753,143497,9
1748,0060540753,144531,9
1749,0060540753,153797,7
1750,0060540753,210485,8
1751,0060540753,211937,7
1752,0060540753,218552,6
1753,0060540753,224430,7
1754,0060540753,244494,4
1755,0060542128,11676,8
1756,0060542128,17282,6
1757,0060542128,30276,7
1758,0060542128,98391,8
1759,0060542128,114368,5
1760,0060542128,182085,10
1761,0060542128,188280,5
1762,0060542128,190925,7
1763,0060542128,234359,8
1764,0060542128,247447,10
1765,0060542128,247752,9
1766,0060542128,277427,7
1767,0060557257,54968,5
1768,0060557257,65913,10
1769,0060557257,85851,8
1770,0060557257,100088,10
1771,0060557257,114483,7
1772,0060557257,114544,7
1773,0060557257,125519,10
1774,0060557257,130705,7
1775,0060557257,151115,8
1776,0060557257,159732,7
1777,0060557257,170499,8
1778,0060557257,183347,8
1779,0060557257,217740,7
1780,0060557257,250223,8
1781,0060557540,11718,6
1782,0060557540,44893,8
1783,0060557540,75149,6
1784,0060557540,103871,7
1785,0060557540,112672,6
1786,0060557540,126240,8
1787,0060557540,147224,9
1788,0060557540,176576,7
1789,0060557540,204813,8
1790,0060557540,263663,8
1791,0060558199,11676,8
1792,0060558199,26615,8
1793,0060558199,60287,5
1794,0060558199,95359,10
1795,0060558199,128208,9
1796,0060558199,142861,8
1797,0060558199,147764,7
1798,0060558199,182993,7
1799,0060558199,201697,9
1800,0060558199,220759,6
1801,0060558199,264031,9
1802,0060558865,507,8
1803,0060558865,42372,9
1804,0060558865,77809,9
1805,0060558865,123790,8
1806,0060558865,153718,6
1807,0060558865,223154,9
1808,0060559128,22625,8
1809,0060559128,31229,7
1810,0060559128,31609,4
1811,0060559128,143415,9
1812,0060559128,197410,8
1813,0060559128,224122,6
1814,0060559128,234359,6
1815,0060559128,234954,8
1816,0060559128,253602,6
1817,0060559128,264311,8
1818,0060560754,7125,8
1819,0060560754,36256,8
1820,0060560754,36609,6
1821,0060560754,65208,8
1822,0060560754,88793,9
1823,0060560754,98391,9
1824,0060560754,162639,6
1825,0060560754,187517,7
1826,0060560754,225686,6
1827,0060560754,227702,8
1828,0060560754,229011,7
1829,0060560754,258938,9
1830,0060562080,1025,8
1831,0060562080,18384,7
1832,0060562080,20347,9
1833,0060562080,23933,5
1834,0060562080,65913,7
1835,0060562080,109955,10
1836,0060562080,112709,7
1837,0060562080,162639,8
1838,0060562080,176887,7
1839,0060562080,197410,9
1840,0060562080,258938,6
1841,0060562080,267510,7
1842,0060652934,3363,7
1843,0060652934,6611,9
1844,0060652934,8454,6
1845,0060652934,11676,5
1846,0060652934,53278,7
1847,0060652934,62172,10
1848,0060652934,66942,10
1849,0060652934,101851,9
1850,0060652934,121170,8
1851,0060652934,126604,4
1852,0060652934,208406,9
1853,0060652934,257028,7
1854,0060652934,258534,6
1855,0060740450,12154,6
1856,0060740450,28592,6
1857,0060740450,33818,5
1858,0060740450,56399,8
1859,0060740450,56959,10
